date,count,shift1,rain,dust,temp,holiday,user,week,predict
2017-10-24,29702,29072.0,0.0,35.43589743589744,14.4,0.0,1316,1,32790.578125
2017-10-25,29915,29702.0,0.0,44.48717948717949,14.4,0.0,1172,2,27958.103515625
2017-10-26,29239,29915.0,0.0,54.02564102564103,14.5,0.0,1147,3,30194.861328125
2017-10-27,31474,29239.0,0.0,63.410256410256395,16.9,0.0,1465,4,32791.4765625
2017-10-28,30249,31474.0,0.0,49.71794871794872,17.2,0.0,2274,5,30482.970703125
2017-10-29,20310,30249.0,0.0,69.35897435897436,11.5,0.0,1522,6,21693.16015625
2017-10-30,21550,20310.0,0.0,38.615384615384606,7.7,0.0,625,0,22428.7421875
2017-10-31,25117,21550.0,0.0,37.51282051282049,10.4,0.0,718,1,25765.408203125
2017-11-01,27319,25117.0,0.0,41.692307692307686,14.4,0.0,1025,2,28892.14453125
2017-11-02,25335,27319.0,1.0,50.35897435897437,15.5,0.0,899,3,25681.306640625
2017-11-03,19578,25335.0,1.5,42.05128205128205,12.3,0.0,829,4,23342.76171875
2017-11-04,18341,19578.0,0.0,56.256410256410255,7.8,0.0,977,5,16762.955078125
2017-11-05,19098,18341.0,0.0,43.153846153846146,8.4,0.0,1190,6,18174.056640625
2017-11-06,25218,19098.0,0.0,36.87179487179487,11.4,0.0,794,0,24240.73828125
2017-11-07,27262,25218.0,0.0,46.410256410256395,14.4,0.0,839,1,27697.580078125
2017-11-08,24021,27262.0,0.0,68.76923076923077,13.1,0.0,701,2,24613.7578125
2017-11-09,24375,24021.0,0.0,54.410256410256395,9.4,0.0,695,3,23985.771484375
2017-11-10,15896,24375.0,7.5,48.35897435897437,9.8,0.0,427,4,18590.2265625
2017-11-11,15692,15896.0,0.0,74.41025641025641,5.9,0.0,733,5,16807.060546875
2017-11-12,15033,15692.0,0.0,34.666666666666664,5.3,0.0,757,6,15468.595703125
2017-11-13,16595,15033.0,4.5,44.92307692307693,8.4,0.0,408,0,16704.609375
2017-11-14,19222,16595.0,0.0,48.43589743589744,7.5,0.0,406,1,19171.552734375
2017-11-15,16133,19222.0,0.0,27.92307692307693,3.2,0.0,282,2,16806.52734375
2017-11-16,15150,16133.0,0.0,28.0,1.0,0.0,264,3,15887.6689453125
2017-11-17,13977,15150.0,0.0,45.48717948717949,3.0,0.0,272,4,16117.6875
2017-11-18,8228,13977.0,0.0,41.30769230769232,-2.1,0.0,217,5,9815.6396484375
2017-11-19,7232,8228.0,0.0,26.35897435897436,-1.6,0.0,222,6,8547.345703125
2017-11-20,12553,7232.0,0.0,40.87179487179487,-0.4,0.0,224,0,12724.19140625
2017-11-21,14286,12553.0,0.0,54.153846153846146,1.3,0.0,304,1,14623.0947265625
2017-11-22,13151,14286.0,0.5,66.92307692307692,4.3,0.0,270,2,13657.2255859375
2017-11-23,12915,13151.0,1.2,26.153846153846153,0.9,0.0,200,3,11996.2998046875
2017-11-24,10776,12915.0,0.0,22.615384615384606,-0.4,0.0,181,4,12734.2724609375
2017-11-25,4350,10776.0,24.0,28.23076923076923,3.0,0.0,162,5,2063.984619140625
2017-11-26,8294,4350.0,0.0,40.794871794871796,3.3,0.0,343,6,11246.0634765625
2017-11-27,13798,8294.0,0.0,52.97435897435897,2.5,0.0,259,0,11783.64453125
2017-11-28,14962,13798.0,0.5,77.58974358974359,6.4,0.0,377,1,15483.0126953125
2017-11-29,12959,14962.0,0.0,63.87179487179486,3.2,0.0,251,2,13601.3310546875
2017-11-30,10869,12959.0,0.0,25.64102564102564,-2.4,0.0,208,3,12518.486328125
2017-12-01,10558,10869.0,0.0,27.205128205128197,-2.2,0.0,211,4,11711.51171875
2017-12-02,9234,10558.0,0.0,43.33333333333334,1.9,0.0,323,5,10445.595703125
2017-12-03,7811,9234.0,4.0,53.82051282051282,4.9,0.0,349,6,7983.09228515625
2017-12-04,9731,7811.0,0.1,44.97435897435897,-1.2,0.0,205,0,10378.6201171875
2017-12-05,9209,9731.0,0.1,23.58974358974359,-4.2,0.0,145,1,10270.259765625
2017-12-06,7243,9209.0,1.2,34.846153846153854,0.2,0.0,152,2,9459.9365234375
2017-12-07,9364,7243.0,0.0,47.589743589743605,0.7,0.0,171,3,8766.4599609375
2017-12-08,8836,9364.0,0.0,33.97435897435897,-3.8,0.0,119,4,8358.5009765625
2017-12-09,7784,8836.0,0.0,42.74358974358975,-0.5,0.0,223,5,8444.7216796875
2017-12-10,3681,7784.0,4.1,40.53846153846154,1.1,0.0,175,6,6025.75146484375
2017-12-11,6306,3681.0,0.0,48.589743589743605,-7.0,0.0,88,0,7149.06396484375
2017-12-12,5948,6306.0,0.0,34.53846153846154,-9.4,0.0,83,1,7814.91748046875
2017-12-13,6499,5948.0,0.0,38.641025641025635,-8.7,0.0,81,2,7066.1494140625
2017-12-14,6922,6499.0,0.0,57.92307692307693,-6.6,0.0,102,3,8641.9306640625
2017-12-15,7869,6922.0,0.0,85.0,-3.0,0.0,113,4,9658.1650390625
2017-12-16,4885,7869.0,0.0,60.5,-5.7,0.0,124,5,6773.31298828125
2017-12-17,3944,4885.0,0.0,39.60526315789474,-6.7,0.0,109,6,5768.85009765625
2017-12-18,2767,3944.0,3.4,58.368421052631575,-1.6,0.0,76,0,6921.130859375
2017-12-19,4583,2767.0,0.0,47.842105263157904,-3.9,0.0,73,1,5374.001953125
2017-12-20,4857,4583.0,0.2,43.44736842105264,-3.9,0.0,86,2,5291.74169921875
2017-12-21,6142,4857.0,0.0,54.59459459459461,-0.9,0.0,117,3,6389.41455078125
2017-12-22,7797,6142.0,0.0,61.135135135135144,3.4,0.0,143,4,7878.1396484375
2017-12-23,7156,7797.0,0.0,113.52777777777777,6.1,0.0,307,5,6768.4052734375
2017-12-24,2174,7156.0,20.0,80.1111111111111,2.9,0.0,207,6,3277.951171875
2017-12-25,4186,2174.0,0.0,31.36111111111111,-2.1,1.0,187,0,5369.62060546875
2017-12-26,6003,4186.0,0.0,30.94444444444445,-3.8,0.0,134,1,5744.56591796875
2017-12-27,5740,6003.0,0.0,29.277777777777786,-6.9,0.0,111,2,6826.68701171875
2017-12-28,7073,5740.0,0.0,48.33333333333334,-2.1,0.0,150,3,7624.36328125
2017-12-29,8263,7073.0,0.0,99.94444444444444,2.1,0.0,197,4,9744.662109375
2017-12-30,4242,8263.0,0.7,132.41666666666666,1.4,0.0,166,5,6356.50927734375
2017-12-31,3629,4242.0,1.0,66.08333333333333,-0.3,0.0,201,6,6155.79443359375
2018-01-01,4950,3629.0,0.0,44.171428571428564,-1.3,1.0,302,0,6177.76318359375
2018-01-02,7136,4950.0,0.0,43.37837837837838,-1.8,0.0,246,1,6262.0625
2018-01-03,7156,7136.0,0.0,36.89473684210526,-4.7,0.0,205,2,7941.48046875
2018-01-04,7102,7156.0,0.0,47.657894736842096,-4.7,0.0,169,3,7924.85009765625
2018-01-05,7705,7102.0,0.0,60.23684210526316,-3.0,0.0,183,4,9118.1962890625
2018-01-06,5681,7705.0,0.0,50.44736842105264,-2.8,0.0,192,5,6491.74560546875
2018-01-07,5220,5681.0,0.0,57.47368421052632,-0.8,0.0,253,6,6645.4609375
2018-01-08,6309,5220.0,0.9,59.68421052631579,1.3,0.0,186,0,8572.3134765625
2018-01-09,5988,6309.0,0.5,43.55263157894736,-4.2,0.0,147,1,7331.2177734375
2018-01-10,4476,5988.0,0.3,34.6578947368421,-7.5,0.0,93,2,6189.03857421875
2018-01-11,4337,4476.0,0.0,34.6578947368421,-11.1,0.0,76,3,5820.55029296875
2018-01-12,4401,4337.0,0.0,26.342105263157894,-10.2,0.0,79,4,5896.03125
2018-01-13,3756,4401.0,0.4,55.256410256410255,-4.4,0.0,89,5,5172.330078125
2018-01-14,4675,3756.0,0.0,71.1025641025641,0.6,0.0,235,6,5779.94775390625
2018-01-15,6993,4675.0,0.2,71.69230769230771,4.7,0.0,195,0,7847.4775390625
2018-01-16,7421,6993.0,0.0,115.94871794871794,3.5,0.0,202,1,7910.568359375
2018-01-17,6990,7421.0,0.0,115.28205128205127,4.5,0.0,205,2,7596.20068359375
2018-01-18,7054,6990.0,0.0,90.48717948717949,2.1,0.0,179,3,8670.4013671875
2018-01-19,8329,7054.0,0.0,62.17948717948718,1.0,0.0,201,4,8601.2783203125
2018-01-20,6148,8329.0,0.0,103.74358974358972,2.2,0.0,253,5,6931.39306640625
2018-01-21,5574,6148.0,0.0,65.92307692307692,0.4,0.0,266,6,6725.6455078125
2018-01-22,4929,5574.0,3.3,50.07692307692307,0.2,0.0,146,0,7243.921875
2018-01-23,4263,4929.0,0.0,25.538461538461537,-11.7,0.0,69,1,6324.9755859375
2018-01-24,3370,4263.0,0.0,30.743589743589745,-14.2,0.0,64,2,5865.826171875
2018-01-25,3307,3370.0,0.0,25.025641025641022,-14.0,0.0,56,3,5075.69921875
2018-01-26,3116,3307.0,0.0,33.51282051282051,-14.8,0.0,42,4,5474.47802734375
2018-01-27,2833,3116.0,0.0,46.92307692307693,-9.9,0.0,99,5,5189.91064453125
2018-01-28,3028,2833.0,0.0,34.0,-6.3,0.0,120,6,4237.5
2018-01-29,4425,3028.0,0.0,47.282051282051285,-8.5,0.0,86,0,5990.994140625
2018-01-30,3591,4425.0,2.9,43.769230769230774,-5.3,0.0,79,1,4806.443359375
2018-01-31,4104,3591.0,0.0,42.487179487179496,-2.6,0.0,103,2,5629.328125
2018-02-01,5821,4104.0,0.0,42.02564102564103,-4.0,0.0,104,3,5064.76220703125
2018-02-02,6557,5821.0,0.0,57.17948717948718,-2.4,0.0,143,4,7621.4326171875
2018-02-03,3499,6557.0,0.5,38.92307692307692,-7.3,0.0,118,5,4575.16162109375
2018-02-04,2642,3499.0,0.0,33.641025641025635,-9.5,0.0,105,6,4749.5888671875
2018-02-05,4213,2642.0,0.0,27.89743589743589,-9.4,0.0,89,0,6579.150390625
2018-02-06,4257,4213.0,0.0,32.58974358974359,-10.1,0.0,67,1,5571.115234375
2018-02-07,5028,4257.0,0.0,42.07692307692308,-8.0,0.0,92,2,5866.32275390625
2018-02-08,6114,5028.0,0.0,54.384615384615394,-4.4,0.0,150,3,7425.33251953125
2018-02-09,6905,6114.0,0.0,72.97435897435899,0.4,0.0,147,4,8182.15625
2018-02-10,4829,6905.0,0.0,78.46153846153847,-0.5,0.0,169,5,5567.68798828125
2018-02-11,3047,4829.0,0.0,53.33333333333334,-6.1,0.0,111,6,5028.251953125
2018-02-12,5231,3047.0,0.0,50.615384615384606,-5.8,0.0,109,0,7206.1748046875
2018-02-13,6863,5231.0,0.0,52.46153846153846,-0.8,0.0,165,1,7335.35888671875
2018-02-14,7477,6863.0,0.0,70.28205128205127,3.5,0.0,237,2,7924.92236328125
2018-02-15,3935,7477.0,0.0,40.12820512820513,-0.7,1.0,213,3,4521.560546875
2018-02-16,3047,3935.0,0.0,49.641025641025635,-1.1,1.0,254,4,5697.95751953125
2018-02-18,5191,3494.0,0.0,38.17948717948718,-0.4,0.0,366,6,
2018-02-19,8563,5191.0,0.0,62.641025641025635,1.8,0.0,381,0,
2018-02-20,8899,8563.0,0.0,67.56410256410257,0.9,0.0,340,1,9538.154296875
2018-02-21,8342,8899.0,0.0,40.07692307692308,-0.9,0.0,280,2,8882.0927734375
2018-02-22,8580,8342.0,0.4,47.02564102564103,1.3,0.0,239,3,8882.984375
2018-02-23,6408,8580.0,3.7,93.35897435897436,4.2,0.0,226,4,9112.6142578125
2018-02-24,7198,6408.0,0.0,81.64864864864866,2.4,0.0,393,5,6831.2294921875
2018-02-25,7595,7198.0,0.0,47.45945945945946,1.9,0.0,563,6,8636.736328125
2018-02-26,10712,7595.0,0.0,66.18918918918922,3.1,0.0,538,0,12412.244140625
2018-02-27,10064,10712.0,0.0,99.22222222222223,4.2,0.0,369,1,10720.4423828125
2018-02-28,4230,10064.0,25.0,73.91666666666667,4.6,0.0,213,2,3843.8720703125
2018-03-01,5761,4230.0,0.5,43.25,-0.2,1.0,420,3,8506.197265625
2018-03-02,9388,5761.0,0.0,72.05555555555556,-0.7,0.0,422,4,12127.447265625
2018-03-03,16029,9388.0,0.0,62.77777777777778,7.9,0.0,1649,5,16645.595703125
2018-03-04,5373,16029.0,11.5,33.333333333333336,9.8,0.0,818,6,8207.798828125
2018-03-05,9943,5373.0,3.5,10.416666666666666,5.5,0.0,706,0,11276.7724609375
2018-03-06,14028,9943.0,0.0,34.0,4.5,0.0,749,1,13526.73828125
2018-03-07,12925,14028.0,0.5,31.21052631578948,6.4,0.0,576,2,12053.2822265625
2018-03-08,8812,12925.0,4.0,33.10526315789474,4.6,0.0,493,3,11033.369140625
2018-03-09,13573,8812.0,0.0,54.894736842105246,4.5,0.0,598,4,12349.1181640625
2018-03-10,13324,13573.0,0.0,49.68421052631579,4.6,0.0,1026,5,13830.5302734375
2018-03-11,15136,13324.0,0.0,62.026315789473685,6.4,0.0,1617,6,16188.916015625
2018-03-12,15913,15136.0,0.0,103.31578947368419,8.0,0.0,812,0,16788.203125
2018-03-13,19514,15913.0,0.0,69.51282051282051,12.4,0.0,1146,1,20357.01953125
2018-03-14,24911,19514.0,0.0,26.820512820512814,17.0,0.0,1793,2,26197.62890625
2018-03-15,7091,24911.0,27.0,23.35897435897436,12.4,0.0,538,3,5689.03076171875
2018-03-16,18415,7091.0,0.0,15.64102564102564,7.1,0.0,1146,4,20080.916015625
2018-03-17,20165,18415.0,0.0,33.846153846153854,6.6,0.0,2085,5,22910.77734375
2018-03-18,11740,20165.0,0.5,64.66666666666667,8.2,0.0,1233,6,13036.4404296875
2018-03-19,10297,11740.0,1.0,32.05128205128205,8.0,0.0,533,0,13515.6904296875
2018-03-20,13205,10297.0,0.0,22.128205128205128,4.7,0.0,563,1,13393.96875
2018-04-09,23925,7758.0,0.0,43.43589743589744,7.9,0.0,1411,0,
2018-04-10,20423,23925.0,5.0,49.615384615384606,15.1,0.0,1149,1,
2018-04-11,25557,20423.0,0.0,66.87179487179488,12.6,0.0,1158,2,20565.5859375
2018-04-12,28885,25557.0,0.0,48.82051282051282,13.3,0.0,1613,3,31079.81640625
2018-04-13,29497,28885.0,0.0,37.94871794871795,14.6,0.0,1524,4,28933.1640625
2018-04-14,8216,29497.0,9.0,22.256410256410255,9.0,0.0,656,5,10726.955078125
2018-04-15,12721,8216.0,0.0,77.35897435897436,9.5,0.0,1516,6,18411.58203125
2018-04-16,29589,12721.0,0.0,40.230769230769226,11.6,0.0,1573,0,26008.634765625
2018-04-17,28236,29589.0,0.0,62.794871794871796,12.9,0.0,1494,1,30569.919921875
2018-04-18,23499,28236.0,0.0,72.25641025641026,12.4,0.0,1616,2,28736.537109375
2018-04-19,20400,23499.0,0.0,83.23076923076924,14.0,0.0,1492,3,23562.998046875
2018-04-21,33144,28351.0,0.0,76.43589743589743,18.7,0.0,3244,5,
2018-04-22,8095,33144.0,15.5,40.12820512820513,15.5,0.0,951,6,
2018-04-23,1037,8095.0,59.0,9.666666666666666,9.3,0.0,304,0,381.38934326171875
2018-04-24,24560,1037.0,3.0,10.435897435897436,12.1,0.0,959,1,25543.328125
2018-04-25,33728,24560.0,0.0,37.5,14.6,0.0,1819,2,34490.11328125
2018-04-26,32547,33728.0,0.0,48.07692307692307,14.9,0.0,1848,3,34838.46484375
2018-04-27,32989,32547.0,0.0,60.10256410256411,15.7,0.0,2156,4,34892.87890625
2018-04-28,33738,32989.0,0.0,63.256410256410255,15.4,0.0,3379,5,33319.453125
2018-04-29,35159,33738.0,0.0,56.51282051282051,16.2,0.0,3909,6,35333.83203125
2018-04-30,32629,35159.0,0.0,84.71794871794873,19.2,0.0,2058,0,35786.15234375
2018-05-01,34593,32629.0,0.0,63.48717948717949,20.4,0.0,2765,1,40675.3671875
2018-05-02,8374,34593.0,12.0,46.20512820512821,15.1,0.0,651,2,13417.970703125
2018-05-03,25963,8374.0,1.0,31.512820512820515,11.2,0.0,1095,3,18131.935546875
2018-05-04,34058,25963.0,0.0,47.56410256410256,14.1,0.0,1685,4,33579.6484375
2018-05-05,37389,34058.0,0.0,42.717948717948715,18.3,1.0,3764,5,36655.8828125
2018-05-06,19809,37389.0,22.0,15.589743589743593,16.6,0.0,2288,6,23081.986328125
2018-05-07,40026,19809.0,0.0,38.51282051282049,19.2,1.0,4565,0,40370.62109375
2018-05-08,33738,40026.0,0.0,20.384615384615387,17.5,0.0,1891,1,35534.0234375
2018-05-09,37851,33738.0,0.0,23.71794871794872,15.7,0.0,2240,2,37629.31640625
2018-05-10,36549,37851.0,0.0,44.10256410256411,15.4,0.0,1917,3,35782.5078125
2018-05-11,33923,36549.0,0.0,63.07692307692307,16.1,0.0,1830,4,35648.9921875
2018-05-12,3551,33923.0,32.0,33.46153846153846,14.2,0.0,536,5,3630.506591796875
2018-05-13,35668,3551.0,0.5,25.33333333333333,15.8,0.0,3407,6,35234.80078125
2018-05-15,36476,35918.0,0.0,78.8205128205128,23.2,0.0,1659,1,
2018-05-16,7072,36476.0,45.0,36.20512820512821,22.3,0.0,634,2,
2018-05-17,3802,7072.0,83.0,16.102564102564102,20.9,0.0,312,3,3310.738037109375
2018-05-20,39036,43471.0,0.0,12.333333333333336,17.0,0.0,3902,6,
2018-05-21,42039,39036.0,0.0,10.871794871794872,17.8,0.0,2984,0,
2018-05-27,39534,37761.0,0.0,68.33333333333333,20.3,0.0,3521,6,
2018-05-28,40775,39534.0,0.0,52.43589743589744,22.3,0.0,2067,0,
2018-06-01,41970,41619.0,0.0,44.153846153846146,23.8,0.0,2109,4,
2018-06-02,41677,41970.0,0.0,51.97435897435897,23.4,0.0,3513,5,
2018-06-04,44014,40565.0,0.0,43.53846153846154,22.6,0.0,2180,0,
2018-06-05,44118,44014.0,0.0,41.74358974358975,23.7,0.0,2184,1,
2018-06-22,47478,47762.0,0.0,51.714285714285715,25.0,0.0,3335,4,
2018-06-26,6391,46565.0,71.5,63.2,22.3,0.0,635,1,
2018-06-30,26911,42765.0,14.5,53.82352941176471,24.4,0.0,2094,5,
2018-07-01,4358,26911.0,83.5,13.088235294117649,21.9,0.0,689,6,
2018-07-02,6261,4358.0,59.5,11.028571428571427,22.6,0.0,530,0,14565.8857421875
2018-07-03,41350,6261.0,0.1,13.114285714285714,27.4,0.0,2254,1,36619.5234375
2018-07-06,49521,39804.0,0.0,8.194444444444445,23.9,0.0,3099,4,
2018-07-07,48015,49521.0,0.0,9.472222222222221,23.7,0.0,5428,5,
2018-07-08,48132,48015.0,0.0,12.694444444444445,23.3,0.0,5706,6,49101.6953125
2018-07-09,8155,48132.0,14.0,10.555555555555557,20.8,0.0,895,0,13711.0732421875
2018-07-10,27956,8155.0,16.5,23.19444444444445,23.7,0.0,1347,1,27307.626953125
2018-07-11,35390,27956.0,3.0,33.416666666666664,26.8,0.0,1856,2,36556.08203125
2018-07-12,43611,35390.0,1.0,27.76315789473684,26.6,0.0,2372,3,41478.81640625
2018-07-13,44976,43611.0,0.0,22.578947368421048,27.3,0.0,2539,4,46065.34765625
2018-07-14,39205,44976.0,0.0,21.394736842105264,27.9,0.0,3446,5,42439.63671875
2018-07-15,34957,39205.0,0.0,23.315789473684212,28.3,0.0,2937,6,33258.35546875
2018-07-16,40964,34957.0,0.0,27.394736842105264,28.7,0.0,2161,0,44104.2421875
2018-07-17,43323,40964.0,0.0,31.35897435897436,28.1,1.0,2133,1,40155.234375
2018-07-18,42609,43323.0,0.0,36.692307692307686,28.2,0.0,2123,2,43039.0859375
2018-07-19,42316,42609.0,0.0,31.71794871794872,28.7,0.0,2194,3,46309.921875
2018-07-20,40337,42316.0,0.0,38.05128205128205,29.5,0.0,2069,4,42137.1484375
2018-07-21,32360,40337.0,0.0,39.92307692307692,30.6,0.0,2270,5,33742.3515625
2018-07-22,28250,32360.0,0.0,30.41025641025641,31.8,0.0,1949,6,28585.552734375
2018-07-23,38003,28250.0,0.0,32.871794871794876,31.7,0.0,1643,0,37858.87109375
2018-07-24,37486,38003.0,0.0,43.71794871794872,31.4,0.0,1524,1,40057.33203125
2018-07-25,39225,37486.0,0.0,33.25641025641025,30.1,0.0,1606,2,37981.5546875
2018-07-26,37796,39225.0,0.0,42.1578947368421,30.1,0.0,1592,3,40120.40625
2018-07-27,34985,37796.0,0.0,49.526315789473685,30.9,0.0,1352,4,35644.6171875
2018-07-28,24649,34985.0,7.5,40.631578947368425,29.5,0.0,1417,5,25856.56640625
2018-07-29,28317,24649.0,0.0,19.763157894736842,31.3,0.0,1918,6,30148.3125
2018-07-30,36701,28317.0,0.0,11.384615384615385,31.7,0.0,1696,0,38772.703125
2018-07-31,35262,36701.0,0.0,18.974358974358974,32.6,0.0,1463,1,38729.94140625
2018-08-01,31169,35262.0,0.0,34.55263157894737,33.6,0.0,1153,2,30850.17578125
2018-08-02,31321,31169.0,0.0,33.31578947368421,33.7,0.0,1173,3,31906.029296875
2018-08-03,31646,31321.0,0.0,46.55263157894736,33.1,0.0,1192,4,31196.46875
2018-08-04,28174,31646.0,0.0,28.102564102564106,31.1,0.0,1613,5,28566.96875
2018-08-05,26989,28174.0,2.0,28.025641025641022,30.0,0.0,1636,6,25378.033203125
2018-08-06,29113,26989.0,6.5,33.58974358974359,30.5,0.0,1161,0,30456.126953125
2018-08-07,36983,29113.0,0.0,20.846153846153847,30.5,0.0,1352,1,36553.0859375
2018-08-08,37140,36983.0,0.0,27.461538461538463,31.0,0.0,1394,2,36978.69921875
2018-08-09,32216,37140.0,2.0,26.28205128205128,28.8,0.0,1024,3,30652.412109375
2018-08-10,36178,32216.0,0.0,17.46153846153846,30.7,0.0,1298,4,37536.23828125
2018-08-11,31293,36178.0,0.0,12.17948717948718,31.0,0.0,1991,5,36369.0234375
2018-08-12,27363,31293.0,5.0,16.41025641025641,30.6,0.0,1892,6,26547.00390625
2018-08-13,36076,27363.0,1.0,33.94871794871795,30.5,0.0,1510,0,35614.45703125
2018-08-14,37659,36076.0,0.0,29.461538461538463,31.7,0.0,1581,1,40849.50390625
2018-08-15,29270,37659.0,1.0,30.33333333333333,31.7,1.0,1792,2,36280.48046875
2018-08-16,41358,29270.0,0.0,17.615384615384613,29.9,0.0,1905,3,36450.8125
2018-08-17,47634,41358.0,0.0,14.589743589743593,27.2,0.0,2799,4,50445.71484375
2018-08-18,45629,47634.0,0.0,17.205128205128204,26.7,0.0,4676,5,50576.15234375
2018-08-19,42281,45629.0,0.0,24.89743589743589,28.2,0.0,4211,6,41004.75390625
2018-08-20,44243,42281.0,0.0,38.384615384615394,29.1,0.0,2341,0,44876.7578125
2018-08-21,41964,44243.0,5.0,24.256410256410252,26.6,0.0,2348,1,48153.171875
2018-08-22,42425,41964.0,0.0,26.487179487179485,30.7,0.0,1817,2,39746.2109375
2018-08-23,23616,42425.0,3.0,14.743589743589745,29.4,0.0,805,3,28209.26953125
2018-08-24,17319,23616.0,7.5,9.820512820512821,24.4,0.0,948,4,23362.8125
2018-08-25,47109,17319.0,0.0,25.23076923076923,25.2,0.0,4274,5,40692.03125
2018-08-26,32200,47109.0,2.0,18.871794871794872,23.2,0.0,2941,6,32838.453125
2018-08-27,23382,32200.0,19.5,10.897435897435901,22.7,0.0,1295,0,24961.037109375
2018-08-28,13495,23382.0,96.5,11.846153846153848,23.7,0.0,611,1,11825.4541015625
2018-08-29,13001,13495.0,42.0,15.461538461538465,25.2,0.0,557,2,11728.787109375
2018-08-30,33158,13001.0,9.5,28.794871794871803,25.3,0.0,1393,3,31039.3984375
2018-08-31,46101,33158.0,0.1,25.615384615384606,25.6,0.0,2563,4,44031.06640625
2018-09-01,43847,46101.0,0.0,20.33333333333333,25.5,0.0,3760,5,46458.24609375
2018-09-02,48427,43847.0,0.0,14.384615384615385,25.1,0.0,4875,6,47463.296875
2018-09-03,16086,48427.0,34.5,17.153846153846153,23.3,0.0,913,0,11415.3173828125
2018-09-04,50500,16086.0,0.0,18.512820512820515,23.2,0.0,2818,1,54742.28125
2018-09-05,53984,50500.0,0.0,28.315789473684212,24.0,0.0,3141,2,56229.953125
2018-09-06,46532,53984.0,1.0,37.131578947368425,24.1,0.0,2264,3,48561.84375
2018-09-07,53230,46532.0,0.5,27.86842105263158,22.0,0.0,3292,4,56241.234375
2018-09-08,55470,53230.0,0.0,25.63888888888889,21.7,0.0,6355,5,59013.91015625
2018-09-09,54213,55470.0,0.0,22.88888888888889,22.2,0.0,6298,6,56340.6953125
2018-09-10,55188,54213.0,0.0,13.361111111111107,22.9,0.0,3340,0,57430.375
2018-09-11,56212,55188.0,0.0,14.444444444444445,21.6,0.0,3002,1,60809.59765625
2018-09-12,57363,56212.0,0.0,17.25,22.8,0.0,3283,2,62118.8671875
2018-09-13,55791,57363.0,0.0,19.805555555555557,23.5,0.0,2963,3,56846.78125
2018-09-14,49383,55791.0,0.5,20.055555555555557,23.5,0.0,2650,4,53665.453125
2018-09-15,44808,49383.0,0.2,14.083333333333336,23.3,0.0,3810,5,48026.8984375
2018-09-16,24317,44808.0,2.0,38.97222222222222,22.2,0.0,2127,6,27538.744140625
2018-09-17,55335,24317.0,0.1,29.472222222222214,22.3,0.0,2983,0,50623.92578125
2018-09-18,57691,55335.0,0.0,37.77777777777778,22.0,0.0,2825,1,59344.984375
2018-09-19,44096,57691.0,0.2,41.5,22.1,0.0,2112,2,52069.99609375
2018-09-20,23616,44096.0,5.0,16.857142857142858,19.0,0.0,951,3,25543.578125
2018-09-21,32242,23616.0,18.0,9.083333333333334,19.4,0.0,1604,4,32051.87109375
2018-09-22,49688,32242.0,6.5,33.138888888888886,20.8,0.0,4927,5,51810.421875
2018-09-23,38635,49688.0,0.0,29.777777777777786,19.4,1.0,4603,6,45811.90234375
2018-09-24,36406,38635.0,0.0,14.416666666666664,17.6,1.0,5406,0,41223.03125
2018-09-25,49595,36406.0,0.0,14.722222222222221,17.8,1.0,6973,1,51636.42578125
2018-09-26,57730,49595.0,0.0,8.833333333333334,19.4,1.0,7149,2,58370.23828125
2018-09-27,58200,57730.0,0.0,10.055555555555557,18.9,0.0,3800,3,59345.6171875
2018-09-28,59649,58200.0,0.0,14.542857142857144,17.5,0.0,3650,4,61293.12109375
2018-09-29,63866,59649.0,0.0,16.885714285714286,20.2,0.0,7170,5,63506.5703125
2018-09-30,55893,63866.0,0.0,21.62857142857143,17.6,0.0,5862,6,58507.16796875
2018-10-01,51808,55893.0,0.0,17.705882352941178,15.4,0.0,2474,0,52047.1796875
2018-10-02,57280,51808.0,0.0,26.457142857142852,15.9,0.0,2812,1,64405.0546875
2018-10-03,64671,57280.0,0.0,28.17142857142857,17.3,1.0,6966,2,67035.8828125
2018-10-04,59413,64671.0,0.0,23.4,19.3,0.0,2946,3,62747.3359375
2018-10-05,7772,59413.0,36.5,11.457142857142856,16.9,0.0,606,4,9808.255859375
2018-10-06,32510,7772.0,55.5,6.914285714285715,18.0,0.0,3206,5,35009.25390625
2018-10-07,57873,32510.0,0.0,27.857142857142854,16.4,0.0,6099,6,63369.4140625
2018-10-08,57247,57873.0,0.0,23.82857142857143,14.8,0.0,3722,0,58834.22265625
2018-10-09,61525,57247.0,0.0,26.82857142857143,15.3,1.0,5278,1,62627.30078125
2018-10-10,44876,61525.0,7.0,19.65714285714286,12.0,0.0,1672,2,44803.375
2018-10-11,44489,44876.0,0.0,18.314285714285713,9.7,0.0,1499,3,47454.71484375
2018-10-12,48529,44489.0,0.0,25.457142857142852,10.9,0.0,2032,4,53544.81640625
2018-10-13,49203,48529.0,0.0,35.42857142857143,12.5,0.0,3690,5,50604.67578125
2018-10-14,49025,49203.0,0.0,36.02857142857143,13.2,0.0,4071,6,47671.796875
2018-10-15,49503,49025.0,0.0,63.14285714285714,15.2,0.0,2109,0,52773.0078125
2018-10-16,51236,49503.0,0.0,50.914285714285704,14.5,0.0,1876,1,52508.296875
2018-10-17,49795,51236.0,0.0,36.142857142857146,12.4,0.0,1841,2,51748.4375
