date,count,shift1,rain,dust,temp,holiday,user,week,predict
2017-04-23,13131,13132.0,0.0,52.07894736842106,14.9,0.0,2257,6,15398.603090798255
2017-04-24,12650,13131.0,0.0,46.07692307692307,15.1,0.0,1070,0,17957.40484727324
2017-04-25,11825,12650.0,0.0,62.20512820512821,16.0,0.0,889,1,13683.998881416
2017-04-26,12950,11825.0,0.0,46.82051282051282,15.1,0.0,1061,2,14601.537252073069
2017-04-27,12424,12950.0,0.0,48.20512820512821,13.6,0.0,976,3,15020.734310579523
2017-04-28,12970,12424.0,0.0,66.82051282051282,14.4,0.0,1174,4,13439.451762831293
2017-04-29,14312,12970.0,0.0,66.38461538461539,17.1,0.0,2319,5,15984.60610359372
2017-04-30,13592,14312.0,0.0,95.64102564102564,19.3,0.0,2555,6,13600.147555281661
2017-05-01,14168,13592.0,0.0,96.25641025641028,20.1,0.0,2201,0,17522.18716458424
2017-05-02,13490,14168.0,0.0,103.46153846153848,20.7,0.0,1430,1,13315.960316862853
2017-05-03,16305,13490.0,0.0,73.55263157894737,21.5,1.0,2956,2,16314.38061877976
2017-05-04,15316,16305.0,0.0,67.25641025641025,21.0,0.0,2036,3,19546.346403111776
2017-05-05,15488,15316.0,0.0,58.74358974358975,20.9,1.0,2651,4,17530.298874632776
2017-05-06,7484,15488.0,0.0,194.82051282051282,14.9,0.0,967,5,9831.810827911964
2017-05-07,9528,7484.0,0.0,94.20512820512822,16.6,0.0,1273,6,5739.073229970108
2017-05-08,11092,9528.0,0.0,178.1282051282051,17.9,0.0,811,0,7469.229806315943
2017-05-09,6778,11092.0,2.5,128.35897435897436,17.1,1.0,735,1,6799.945452140314
2017-05-10,12102,6778.0,2.5,46.87179487179486,16.4,0.0,771,2,8726.215563821059
2017-05-11,13612,12102.0,0.0,75.69230769230771,19.3,0.0,989,3,12195.32170751061
2017-05-12,12841,13612.0,0.0,77.92307692307692,19.1,0.0,967,4,12333.62247933789
2017-05-13,8333,12841.0,6.0,54.23076923076921,16.4,0.0,1216,5,11152.456012322249
2017-05-14,15272,8333.0,0.0,60.794871794871796,15.7,0.0,3483,6,15873.825363251615
2017-05-15,14115,15272.0,0.0,46.66666666666666,16.0,0.0,1168,0,20019.40566586875
2017-05-16,15270,14115.0,0.0,38.0,17.1,0.0,1226,1,18024.007675087738
2017-05-17,15502,15270.0,0.0,41.74358974358975,18.7,0.0,1328,2,18656.571610272073
2017-05-18,15977,15502.0,0.0,51.23076923076921,20.4,0.0,1354,3,17848.284309140396
2017-05-19,15877,15977.0,0.0,49.92307692307693,21.1,0.0,1514,4,17820.332091675376
2017-05-20,16654,15877.0,0.0,42.0,20.9,0.0,2579,5,20445.671246380472
2017-05-21,17757,16654.0,0.0,34.17948717948718,21.5,0.0,2983,6,20935.322101718877
2017-05-22,17070,17757.0,0.0,45.97435897435897,21.8,0.0,1642,0,23642.575252316943
2017-05-23,10174,17070.0,5.0,38.641025641025635,20.0,0.0,924,1,17442.84683397508
2017-05-24,17115,10174.0,0.1,29.64102564102564,21.8,0.0,1323,2,15927.643046641164
2017-05-25,16387,17115.0,0.0,41.07692307692308,19.2,0.0,1239,3,19483.071380739042
2017-05-26,17966,16387.0,0.0,27.0,17.7,0.0,1638,4,20580.39664928059
